qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore	Protein Name	Genomic position	Organism	Entry Name	Gene Name	Keywords	Comments	ID
FGENESH_gene2	tr|A0A453MCW6|A0A453MCW6_AEGTS	44.118	68	38	0	261	328	58	125	3.17e-11	65.9	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453MCW6_AEGTS	[]	['Reference proteome']	[]	A0A453MCW6
FGENESH_gene2	tr|A0A453DIQ8|A0A453DIQ8_AEGTS	39.726	73	44	0	261	333	136	208	3.20e-11	66.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453DIQ8_AEGTS	[]	['Reference proteome']	[]	A0A453DIQ8
FGENESH_gene2	tr|A0A453DIP1|A0A453DIP1_AEGTS	39.726	73	44	0	261	333	188	260	3.86e-11	65.9	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453DIP1_AEGTS	[]	['Reference proteome']	[]	A0A453DIP1
FGENESH_gene2	tr|A0A453QIY6|A0A453QIY6_AEGTS	41.096	73	43	0	261	333	130	202	5.36e-11	65.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QIY6_AEGTS	[]	['Reference proteome']	[]	A0A453QIY6
FGENESH_gene2	tr|A0A453LZG4|A0A453LZG4_AEGTS	45.588	68	37	0	261	328	139	206	9.43e-11	62.8	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20979600.1};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453LZG4_AEGTS	[]	['Reference proteome']	[]	A0A453LZG4
FGENESH_gene2	tr|A0A453KIQ5|A0A453KIQ5_AEGTS	41.176	68	40	0	266	333	1	68	1.76e-10	58.5	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET5Gv20425800.1};	Chromosome 5DChromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KIQ5_AEGTS	[]	['Reference proteome']	[]	A0A453KIQ5
FGENESH_gene2	tr|A0A453Q6V6|A0A453Q6V6_AEGTS	45.588	68	37	0	261	328	60	127	2.00e-10	63.5	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453Q6V6_AEGTS	[]	['Reference proteome']	[]	A0A453Q6V6
FGENESH_gene2	tr|A0A453GHV5|A0A453GHV5_AEGTS	41.176	68	40	0	266	333	1	68	2.77e-10	57.8	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv21023700.1};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453GHV5_AEGTS	[]	['Reference proteome']	[]	A0A453GHV5
FGENESH_gene2	tr|A0A453EE77|A0A453EE77_AEGTS	42.647	68	39	0	266	333	1	68	2.98e-10	57.8	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET3Gv20313500.1};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453EE77_AEGTS	[]	['Reference proteome']	[]	A0A453EE77
FGENESH_gene2	tr|A0A453QSD3|A0A453QSD3_AEGTS	41.176	68	40	0	266	333	1	68	3.23e-10	57.8	RecName: Full=Nuclease HARBI1 {ECO:0008006|Google:ProtNLM};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QSD3_AEGTS	[]	['Reference proteome']	[]	A0A453QSD3
FGENESH_gene2	tr|A0A453G333|A0A453G333_AEGTS	41.096	73	43	0	261	333	51	123	3.71e-10	61.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453G333_AEGTS	[]	['Reference proteome']	[]	A0A453G333
FGENESH_gene2	tr|A0A452ZTY5|A0A452ZTY5_AEGTS	40.845	71	42	0	261	331	47	117	3.82e-10	61.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452ZTY5_AEGTS	[]	['Reference proteome']	[]	A0A452ZTY5
FGENESH_gene2	tr|A0A452XF29|A0A452XF29_AEGTS	42.308	52	30	0	261	312	8	59	4.10e-10	57.4	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET0Gv20115500.2};		Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452XF29_AEGTS	[]	['Reference proteome']	[]	A0A452XF29
FGENESH_gene2	tr|A0A453QRA1|A0A453QRA1_AEGTS	39.726	73	44	0	261	333	42	114	5.38e-10	60.5	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2DChromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QRA1_AEGTS	[]	['Reference proteome']	[]	A0A453QRA1
FGENESH_gene2	tr|A0A453J217|A0A453J217_AEGTS	43.836	73	41	0	261	333	60	132	5.58e-10	62.0	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J217_AEGTS	[]	['Reference proteome']	[]	A0A453J217
FGENESH_gene2	tr|A0A452Z656|A0A452Z656_AEGTS	44.118	68	38	0	261	328	60	127	5.66e-10	62.0	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452Z656_AEGTS	[]	['Reference proteome']	[]	A0A452Z656
FGENESH_gene2	tr|A0A453NZE5|A0A453NZE5_AEGTS	40.845	71	42	0	261	331	47	117	6.93e-10	60.5	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453NZE5_AEGTS	[]	['Reference proteome']	[]	A0A453NZE5
FGENESH_gene2	tr|A0A453J9S2|A0A453J9S2_AEGTS	40.845	71	42	0	261	331	47	117	6.97e-10	60.5	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J9S2_AEGTS	[]	['Reference proteome']	[]	A0A453J9S2
FGENESH_gene2	tr|A0A453JUL2|A0A453JUL2_AEGTS	40.845	71	42	0	261	331	47	117	7.89e-10	60.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JUL2_AEGTS	[]	['Reference proteome']	[]	A0A453JUL2
FGENESH_gene2	tr|A0A453QFU1|A0A453QFU1_AEGTS	40.845	71	42	0	261	331	47	117	8.68e-10	60.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QFU1_AEGTS	[]	['Reference proteome']	[]	A0A453QFU1
FGENESH_gene2	tr|A0A453HFV5|A0A453HFV5_AEGTS	40.845	71	42	0	261	331	47	117	9.10e-10	60.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453HFV5_AEGTS	[]	['Reference proteome']	[]	A0A453HFV5
FGENESH_gene2	tr|A0A453Q3L7|A0A453Q3L7_AEGTS	36.170	94	52	1	248	333	16	109	1.26e-09	58.2	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20965700.1};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453Q3L7_AEGTS	[]	['Reference proteome']	[]	A0A453Q3L7
FGENESH_gene2	tr|A0A452ZTX3|A0A452ZTX3_AEGTS	39.726	73	44	0	261	333	125	197	1.29e-09	59.7	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452ZTX3_AEGTS	[]	['Reference proteome']	[]	A0A452ZTX3
FGENESH_gene2	tr|A0A453KD45|A0A453KD45_AEGTS	39.726	73	44	0	261	333	47	119	1.93e-09	57.0	RecName: Full=Terpene synthase N-terminal domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KD45_AEGTS	[]	['Reference proteome']	[]	A0A453KD45
FGENESH_gene2	tr|A0A453EHN1|A0A453EHN1_AEGTS	42.029	69	40	0	265	333	3	71	1.99e-09	60.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453EHN1_AEGTS	[]	['Reference proteome']	[]	A0A453EHN1
FGENESH_gene2	tr|A0A453KWP2|A0A453KWP2_AEGTS	42.647	68	39	0	266	333	1	68	2.06e-09	60.1	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 5D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453KWP2_AEGTS	[]	['Reference proteome']	[]	A0A453KWP2
FGENESH_gene2	tr|A0A453SSU8|A0A453SSU8_AEGTS	41.538	65	38	0	269	333	1	65	3.64e-09	58.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453SSU8_AEGTS	[]	['Reference proteome']	[]	A0A453SSU8
FGENESH_gene2	tr|A0A453J9K3|A0A453J9K3_AEGTS	39.726	73	44	0	261	333	125	197	3.79e-09	58.2	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET4Gv20842700.3};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J9K3_AEGTS	[]	['Reference proteome']	[]	A0A453J9K3
FGENESH_gene2	tr|A0A453QR97|A0A453QR97_AEGTS	40.000	65	39	0	269	333	1	65	3.85e-09	55.1	RecName: Full=Nuclease HARBI1 {ECO:0008006|Google:ProtNLM};	Chromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QR97_AEGTS	[]	['Reference proteome']	[]	A0A453QR97
FGENESH_gene2	tr|A0A453NZJ2|A0A453NZJ2_AEGTS	39.726	73	44	0	261	333	125	197	4.24e-09	58.2	RecName: Full=Nuclease HARBI1 {ECO:0008006|Google:ProtNLM};	Chromosome 6DChromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453NZJ2_AEGTS	[]	['Reference proteome']	[]	A0A453NZJ2
FGENESH_gene2	tr|A0A453G1W8|A0A453G1W8_AEGTS	42.029	69	40	0	265	333	3	71	4.84e-09	58.9	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453G1W8_AEGTS	[]	['Reference proteome']	[]	A0A453G1W8
FGENESH_gene2	tr|A0A453HG44|A0A453HG44_AEGTS	39.726	73	44	0	261	333	125	197	5.03e-09	58.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453HG44_AEGTS	[]	['Reference proteome']	[]	A0A453HG44
FGENESH_gene2	tr|A0A452ZTX6|A0A452ZTX6_AEGTS	39.726	73	44	0	261	333	22	94	5.77e-09	58.9	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452ZTX6_AEGTS	[]	['Reference proteome']	[]	A0A452ZTX6
FGENESH_gene2	tr|A0A452XD15|A0A452XD15_AEGTS	39.726	73	44	0	261	333	47	119	6.17e-09	56.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};		Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452XD15_AEGTS	[]	['Reference proteome']	[]	A0A452XD15
FGENESH_gene2	tr|A0A453PJ71|A0A453PJ71_AEGTS	38.356	73	45	0	261	333	107	179	6.83e-09	57.0	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20749200.2};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PJ71_AEGTS	[]	['Reference proteome']	[]	A0A453PJ71
FGENESH_gene2	tr|A0A452YA29|A0A452YA29_AEGTS	40.845	71	42	0	261	331	47	117	7.14e-09	57.4	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A452YA29_AEGTS	[]	['Reference proteome']	[]	A0A452YA29
FGENESH_gene2	tr|A0A453G2Z4|A0A453G2Z4_AEGTS	41.096	73	43	0	261	333	37	109	8.22e-09	58.5	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453G2Z4_AEGTS	[]	['Reference proteome']	[]	A0A453G2Z4
FGENESH_gene2	tr|A0A453QFQ5|A0A453QFQ5_AEGTS	39.726	73	44	0	261	333	81	153	8.69e-09	56.6	RecName: Full=Nuclease HARBI1 {ECO:0008006|Google:ProtNLM};	Chromosome 5DChromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QFQ5_AEGTS	[]	['Reference proteome']	[]	A0A453QFQ5
FGENESH_gene2	tr|A0A453J9B3|A0A453J9B3_AEGTS	39.726	73	44	0	261	333	22	94	1.02e-08	58.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453J9B3_AEGTS	[]	['Reference proteome']	[]	A0A453J9B3
FGENESH_gene2	tr|A0A453QGC0|A0A453QGC0_AEGTS	39.726	73	44	0	261	333	22	94	1.07e-08	58.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 1DChromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453QGC0_AEGTS	[]	['Reference proteome']	[]	A0A453QGC0
FGENESH_gene2	tr|A0A453JUQ6|A0A453JUQ6_AEGTS	39.726	73	44	0	261	333	22	94	1.11e-08	57.8	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 2DChromosome 5DChromosome 7D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453JUQ6_AEGTS	[]	['Reference proteome']	[]	A0A453JUQ6
FGENESH_gene2	tr|A0A453NYP8|A0A453NYP8_AEGTS	39.726	73	44	0	261	333	22	94	1.15e-08	57.4	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453NYP8_AEGTS	[]	['Reference proteome']	[]	A0A453NYP8
FGENESH_gene2	tr|A0A453PJ35|A0A453PJ35_AEGTS	38.356	73	45	0	261	333	134	206	1.18e-08	57.0	SubName: Full=Uncharacterized protein {ECO:0000313|EnsemblPlants:AET6Gv20749200.1};	Chromosome 6D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453PJ35_AEGTS	[]	['Reference proteome']	[]	A0A453PJ35
FGENESH_gene2	tr|A0A453G362|A0A453G362_AEGTS	41.096	73	43	0	261	333	137	209	1.24e-08	58.2	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 3D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453G362_AEGTS	[]	['Reference proteome']	[]	A0A453G362
FGENESH_gene2	tr|A0A453HG02|A0A453HG02_AEGTS	39.726	73	44	0	261	333	20	92	1.30e-08	57.8	RecName: Full=DDE Tnp4 domain-containing protein {ECO:0008006|Google:ProtNLM};	Chromosome 4D	Aegilops tauschii subsp. strangulata (Goatgrass).	A0A453HG02_AEGTS	[]	['Reference proteome']	[]	A0A453HG02
